,count,mean,std,min,2.5%,50%,97.5%,max,P,Geweke
t_Intercept_subj.292,3000.0,0.013249938228687431,0.010313588234821905,0.0011687461760423751,0.0016498656725150455,0.010348063304760936,0.03938435636371297,0.05678980424514842,0.0,6.078835735831058
t_Intercept_subj.293,3000.0,0.016723791452127743,0.01167927765407721,0.001079546300830407,0.001708499852944033,0.014436802340223816,0.04548762275238508,0.06640345086680277,0.0,-3.5830423797640645
t_progress_c,3000.0,8.723617857556024e-05,0.0003578583396974019,-0.001373790871486246,-0.0005949461736226376,6.833631203178174e-05,0.0008252872578626114,0.0013338339455828553,0.4236666666666667,-0.6756529212618907
t_progress_c2,3000.0,0.00021854716996367536,0.00040256112317981407,-0.0009523747255121568,-0.000557149096225235,0.00019761500687074708,0.0010963828340764196,0.002047078900338506,0.2816666666666667,1.6100403637240717
t_showprog_c,3000.0,-0.00015767278101969098,0.0002741376354574643,-0.0014895168667704375,-0.0007562044610836963,-0.00013826076885193735,0.00033179892725045086,0.0007736644684405032,0.28600000000000003,1.492444433392452
t_showprog_c:progress_c,3000.0,-0.0003096646065350448,0.000586740007164421,-0.003005957959413558,-0.0015964301874818163,-0.0002481925871104849,0.0007243488210685956,0.001890356796878552,0.30400000000000005,1.4762971365964952
theta_Intercept,3000.0,1.285023979274615,0.013567330849587455,1.206089515787697,1.249683228478207,1.2888586132879711,1.2995986083219087,1.299984237892781,0.0,-1.3295786208224594
theta_Intercept_std,3000.0,0.18948869993059028,0.019084822891543056,0.14189375166297535,0.15623020261567253,0.18813806013041373,0.23177963661222012,0.2953508151581452,0.0,2.533811867347729
theta_Intercept_subj.101,3000.0,1.192465727321916,0.008776470709477053,1.1586893384265542,1.1736108387019042,1.1928367746151132,1.210204734056995,1.222734332581971,0.0,-2.392922628006088
theta_Intercept_subj.103,3000.0,1.0227392128770245,0.02638882703041792,0.9331446355810998,0.9703229128828879,1.0225141537894473,1.0753602984351975,1.1111492846556528,0.0,10.578756840611437
theta_Intercept_subj.104,3000.0,1.1682718290088414,0.011190419706345713,1.1285240707575805,1.1450740673968907,1.1685465622399656,1.189228590010821,1.1979106816529115,0.0,-0.20708984042853942
theta_Intercept_subj.105,3000.0,0.5561008505253487,0.0280715504008513,0.4645882747864686,0.49828944151687765,0.5584230132702963,0.6070174811771535,0.6568722134125584,0.0,-2.503440514925056
theta_Intercept_subj.107,3000.0,1.2948349051478343,0.004592413696620019,1.272902574769912,1.2828131363447832,1.296059574196644,1.299848070626777,1.2999984342184912,0.0,1.714354583407766
theta_Intercept_subj.108,3000.0,1.1873127263753978,0.006847209963703421,1.1637969905516827,1.1730916014392156,1.1875766261171887,1.200963344672464,1.2106714333793962,0.0,-1.876248947759706
theta_Intercept_subj.110,3000.0,1.169821504775006,0.010289608815265581,1.1334117128798535,1.1487570010648598,1.1704612148922757,1.1895068471536123,1.2022867088057358,0.0,2.3399187607264773
theta_Intercept_subj.112,3000.0,1.0560330168679357,0.025589697757191356,0.9843685715298548,1.0048885138077865,1.0566314100937788,1.105567152322205,1.1250575884332281,0.0,-2.674666672736871
theta_Intercept_subj.117,3000.0,1.2004667354102179,0.007854680000767267,1.1737789365530846,1.1855176633909636,1.2007118620704196,1.2156363038067222,1.226169221454464,0.0,4.628892564178792
theta_Intercept_subj.118,3000.0,1.1723268414080323,0.012794659879560428,1.1334623580618555,1.1473702283491232,1.1724939380150756,1.1971454450732388,1.2085170751818017,0.0,-5.502233926694506
theta_Intercept_subj.120,3000.0,1.2704474939950536,0.020333508920234993,1.2012574149140371,1.225376515143508,1.275063234916792,1.297982003073505,1.2999911889503468,0.0,13.603892953175098
theta_Intercept_subj.121,3000.0,1.0925987047897865,0.025506438771115816,1.0008407324119768,1.0409961689639693,1.0926256629145963,1.141563651394783,1.1610946141465726,0.0,-7.455170559150225
theta_Intercept_subj.122,3000.0,1.0510277862617863,0.02373294613675773,0.9536272667934136,0.9968569929845832,1.0537039460854736,1.0913400840212903,1.1124137538860561,0.0,5.037559122484392
theta_Intercept_subj.124,3000.0,1.2951509755698685,0.00526558857628864,1.2664463302749915,1.2793110185522194,1.2968865404241985,1.2998854817822152,1.2999995077078534,0.0,-2.7932653032290014
theta_Intercept_subj.125,3000.0,1.123187762343029,0.030514849840721767,1.0026818608412937,1.06250908163236,1.1227858612473476,1.1801461623066765,1.2295075191925202,0.0,-9.72722251574482
theta_Intercept_subj.132,3000.0,1.2947457033544392,0.005481165670364344,1.2559819194219841,1.2803548223040528,1.2965020637656948,1.2998722563101157,1.2999959924058897,0.0,2.6983192162032146
theta_Intercept_subj.134,3000.0,1.2896295250267455,0.007469105582721326,1.2582633832211059,1.2731575769053134,1.2912204647260785,1.2995952283180028,1.2999869381136417,0.0,4.954317027018083
theta_Intercept_subj.135,3000.0,1.1768502126665132,0.034005795790242106,1.0683612298043612,1.1029154061811641,1.177701389522565,1.2496702991006636,1.265718058206951,0.0,-11.818914598543797
theta_Intercept_subj.136,3000.0,1.2730673516150142,0.02317612740666715,1.1749074787088203,1.2182097871762518,1.279771015741491,1.2993706905453533,1.2999837724865921,0.0,-8.9860164061696
theta_Intercept_subj.137,3000.0,1.197090366203977,0.008709262626886975,1.1677678315024491,1.1794167175316244,1.1970457005714663,1.214266137207852,1.2239217631636228,0.0,-3.038408941540358
theta_Intercept_subj.138,3000.0,1.1611877253513239,0.04586517253244388,1.034994048966025,1.0799932801423464,1.1555476277815537,1.2535904976682157,1.282725497034835,0.0,-13.301303073580067
theta_Intercept_subj.139,3000.0,1.295094803710613,0.004766425572416881,1.2727162162142114,1.2818905662872762,1.2966821108733086,1.2998707610770024,1.2999962872772148,0.0,9.760165063713913
theta_Intercept_subj.140,3000.0,0.6661859140947266,0.07188489979569211,0.42869171450418625,0.5175157582702158,0.670569475702095,0.7930676465862871,0.885017384230369,0.0,8.03715973243806
theta_Intercept_subj.253,3000.0,1.291658064683839,0.00372951992057048,1.2730418318747596,1.2819738075220237,1.292436828481033,1.2964877549996898,1.297572920161704,0.0,2.713879282706542
theta_Intercept_subj.254,3000.0,0.966792095609947,0.03228276759444241,0.8308196515764337,0.9019935867622559,0.9689599052788898,1.026653904874815,1.0579782195125318,0.0,-9.255086508482751
theta_Intercept_subj.255,3000.0,1.093985025785791,0.043998946724164475,0.989719122332878,1.0141011369101691,1.0949987298571249,1.1668775406558274,1.1869154685030803,0.0,-41.02978916726807
theta_Intercept_subj.256,3000.0,1.283557055369031,0.008204055241236834,1.2547554916903048,1.2655762898526048,1.284729376869893,1.2953056078033895,1.2968124979005102,0.0,-0.21136325771182676
theta_Intercept_subj.257,3000.0,1.2441298676625736,0.013843452584723968,1.2004076406028839,1.2162406354478574,1.244334516626929,1.2701950324911497,1.282641207836329,0.0,-5.521771211856388
theta_Intercept_subj.258,3000.0,1.1966686725939129,0.012853390850438394,1.1534452699753455,1.1684396807928645,1.1971507148136462,1.2195200487366775,1.2334426638679223,0.0,2.0717425276757964
theta_Intercept_subj.259,3000.0,1.0566353836599358,0.02210181171452086,0.9642178237180958,1.0102899545232673,1.05783235539135,1.0947514302934809,1.1141855863460954,0.0,1.7836040721896353
theta_Intercept_subj.260,3000.0,1.2815966931552332,0.006909189518270987,1.2595030282467,1.2680807543621302,1.2816831623002933,1.293478436401746,1.296445517369056,0.0,-4.5197708335591935
theta_Intercept_subj.262,3000.0,1.287802962396164,0.0060112070737432756,1.2598107998684758,1.2735259964997747,1.2888995226943791,1.2959838745304266,1.297744503479604,0.0,-0.35573234110323315
theta_Intercept_subj.263,3000.0,1.0182060309274827,0.028565031397297797,0.9079909583215753,0.9609663108698154,1.018276238890172,1.0752170661590377,1.1030382665049436,0.0,-6.949681033283948
theta_Intercept_subj.264,3000.0,1.2879662320748488,0.0062399111834899506,1.2545345516127122,1.2736178454274791,1.2891843871100268,1.296168554273672,1.297877119332681,0.0,8.543353883448834
theta_Intercept_subj.265,3000.0,1.1604238513096135,0.02540279907733563,1.0728550905242689,1.1099077368176091,1.1593529660674475,1.210233643044609,1.2246549847852684,0.0,14.87533894185475
theta_Intercept_subj.266,3000.0,1.2278134286286224,0.008530457864566656,1.1961483647977593,1.2112488571295223,1.228084507858498,1.2443721706433317,1.2543641556460219,0.0,-7.121071768574524
theta_Intercept_subj.267,3000.0,1.2765175932528552,0.010181529730854828,1.2391749345905023,1.2551734452636005,1.2772571182039354,1.294207813105812,1.2964364512222937,0.0,9.707737791771494
theta_Intercept_subj.268,3000.0,1.1614511067984359,0.016983247706295855,1.102073816291999,1.1200952211714297,1.1625632007797555,1.191153646672359,1.2023053366713037,0.0,-1.5025744453884908
theta_Intercept_subj.269,3000.0,1.2279697819206528,0.013241914612200643,1.1822999186714946,1.199593694920036,1.2282125846606116,1.251157755258439,1.2631280158703766,0.0,-10.087880708446693
theta_Intercept_subj.270,3000.0,1.1796878555752262,0.03266884594061305,1.0989537262335825,1.1217726764008729,1.1796945590737156,1.2338436479596382,1.2497748541973408,0.0,-51.24404431795817
theta_Intercept_subj.271,3000.0,1.287346338718542,0.006271919780824028,1.2626935267423407,1.2735544787627269,1.2885481225105138,1.2961962113479413,1.297841656724089,0.0,2.956787264409648
theta_Intercept_subj.272,3000.0,1.2247328119431877,0.012365917510664346,1.1782150283008295,1.2010517867741684,1.2242881311157725,1.2504068149492258,1.26212913807339,0.0,9.134188113594599
theta_Intercept_subj.273,3000.0,1.276792946360493,0.011514403855982286,1.2330180723790622,1.2472954061481418,1.2783532647895166,1.2945644500699105,1.2966120684802462,0.0,9.67508162843406
theta_Intercept_subj.274,3000.0,1.2143164523641803,0.009954793992330353,1.1799426580972567,1.1955648193769386,1.2141719358601848,1.2332162443388859,1.246736895055651,0.0,-5.977137152989234
theta_Intercept_subj.275,3000.0,1.1614885485684034,0.030181019209446523,1.071956604792713,1.1021380441487327,1.164291092397719,1.213833007173375,1.2336037520345735,0.0,13.929019688685234
theta_Intercept_subj.276,3000.0,1.2614697471426783,0.013020765229589136,1.2186128655057025,1.2374287804382798,1.261668394250245,1.2848370019447635,1.293994730041282,0.0,2.934251021134232
theta_Intercept_subj.278,3000.0,1.2932978050013475,0.002642612459147433,1.279665478358461,1.2865761514513874,1.2939884932008021,1.2967708369678808,1.2980794790586805,0.0,1.8870865390707956
theta_Intercept_subj.281,3000.0,1.2888805429618262,0.006288736592698073,1.258384435980828,1.2725868777449099,1.290595853241875,1.296180758330686,1.29760953904055,0.0,4.9543915038117206
theta_Intercept_subj.282,3000.0,1.2829238140729151,0.0068018627924685895,1.2542045284364058,1.2658527259723034,1.2835726071112588,1.2940344899493734,1.296436781184178,0.0,-13.140256977080636
theta_Intercept_subj.283,3000.0,1.292199200847579,0.003485213145801134,1.2734374934798995,1.2837214820083858,1.2930250678061803,1.2966250556865209,1.2984227760302183,0.0,-2.0866534680085533
theta_Intercept_subj.284,3000.0,1.246975022984918,0.013210756898684985,1.2089821466555972,1.2233177356015683,1.2466136888296733,1.273837467166188,1.2858580245489104,0.0,-8.87866568298569
theta_Intercept_subj.285,3000.0,1.2133444106892903,0.018301951112552093,1.1626308554137303,1.179546988790571,1.2121828450391663,1.251995343563051,1.2635663537312671,0.0,-8.84733472878311
theta_Intercept_subj.286,3000.0,1.0138236567379206,0.02996761091649827,0.9038491007315844,0.9524702701302483,1.014581353967144,1.069037703169008,1.0948192464601036,0.0,-1.6786082753593823
theta_Intercept_subj.287,3000.0,1.2166032303044894,0.014589341513627084,1.158766036427419,1.1797506378803249,1.2169355879065347,1.2436896252221559,1.2591167302931174,0.0,-0.8242112748728943
theta_Intercept_subj.288,3000.0,1.2158005451317062,0.012359570663682108,1.1620698793110051,1.1879087017835157,1.2167123555897519,1.2371559564269707,1.2457438835712427,0.0,1.3402116338383496
theta_Intercept_subj.289,3000.0,1.2300257966334942,0.01386768984589484,1.1901046909223236,1.2054837572814932,1.2296586563551364,1.257938336662889,1.270326661391678,0.0,-9.199882143959474
theta_Intercept_subj.290,3000.0,1.2765944901578863,0.022743051991744798,1.1602956407835514,1.20820485756617,1.2857056100836721,1.2958234925864511,1.2976175723038301,0.0,13.14614443459796
theta_Intercept_subj.291,3000.0,0.8130974595354881,0.0750715424661063,0.4994402205957654,0.616089702405671,0.8207062725442851,0.933520169723244,0.973389810509481,0.0,-1.5296551443380222
theta_Intercept_subj.292,3000.0,1.2926762439561805,0.003006109219345838,1.2777991967387377,1.2855250319664016,1.2933647992684034,1.2966639811735003,1.2981608184481808,0.0,-0.6669191519653369
theta_Intercept_subj.293,3000.0,1.2907904773485808,0.004358635912559412,1.269134314856391,1.279597982172757,1.291857074029768,1.2963448193170797,1.297833325793458,0.0,2.0256373690935963
theta_progress_c,3000.0,0.012416256133070222,0.002198212525955972,0.004676320011428093,0.008040236397986565,0.012402740118165695,0.016991732051806863,0.020332640619558792,0.0,-9.690734056260661
theta_progress_c2,3000.0,-0.009922629165723574,0.0029257033877850528,-0.021898402964414882,-0.016603378439551047,-0.009650663336129236,-0.005000713333407784,-0.0017367676680549483,0.0,8.178232820279906
theta_showprog_c,3000.0,0.0017947013082352092,0.0007245310339670597,-0.0010759304432702305,0.0002869390813795663,0.0018221190128668635,0.0032391143838494253,0.004173333717028493,0.012333333333333333,-0.5786241151871363
v_Intercept,3000.0,2.983441152766689,0.016077946081995597,2.8659510853603316,2.9415057716171407,2.9881993551338084,2.9995721826809256,2.99999088518582,0.0,-0.2532143021375242
v_Intercept_std,3000.0,0.3707942995638274,0.036851952409028325,0.2709522443927623,0.30726743200539297,0.3676964853460922,0.45152705676280175,0.5291704541165791,0.0,-0.6145387291757569
v_Intercept_subj.101,3000.0,2.9771173759432124,0.010168604569397615,2.9178088993497053,2.952649964586353,2.978176403474233,2.9924860629971306,2.9966834482125893,0.0,-10.698053668036474
v_Intercept_subj.103,3000.0,2.9086054461406503,0.059106598524178884,2.6278412602793577,2.769004481885773,2.92273510238731,2.984095527888288,2.9948197086527597,0.0,-1.0979676978405823
v_Intercept_subj.104,3000.0,2.9736944946360047,0.013027379530245013,2.9038178978427274,2.9404426812800306,2.975923581544068,2.991744105661724,2.9957144080488702,0.0,-8.906971426271717
v_Intercept_subj.105,3000.0,0.6451300501948838,0.06076778466605687,0.4166657427976655,0.5294148459289144,0.6443695820898228,0.7675965802661516,0.8512846255138515,0.0,2.4453102077211164
v_Intercept_subj.107,3000.0,2.9469482381715055,0.036846990153120596,2.708322202748278,2.8502068876285556,2.956562197889128,2.9890588465423544,2.9954275878644174,0.0,-3.555897044375385
v_Intercept_subj.108,3000.0,2.962903493478339,0.02155531209661161,2.8340221997871953,2.906073669078497,2.967911890896028,2.9894355499986314,2.996611194359429,0.0,-3.8587540288842597
v_Intercept_subj.110,3000.0,2.9777816129674806,0.009874800456152273,2.9143450491735203,2.956132117138564,2.97900022386996,2.9926750832549964,2.996415789708977,0.0,-12.975983887957346
v_Intercept_subj.112,3000.0,2.5244151104771846,0.0972158903398958,2.1969361348118723,2.3366000761555825,2.525905193314662,2.716775304277504,2.96529934753215,0.0,0.37222696517914045
v_Intercept_subj.117,3000.0,2.9745822004233657,0.011867874998158175,2.907422543222632,2.946800159207389,2.976602735238192,2.9918710734800085,2.9962208759332976,0.0,-11.289513281211178
v_Intercept_subj.118,3000.0,2.959987032002316,0.02487745156791151,2.784720828054742,2.895063833103973,2.9667111002186815,2.9903666510565468,2.9957622982937,0.0,-1.3617877049763623
v_Intercept_subj.120,3000.0,2.959271749552798,0.026701412727419865,2.757357998787035,2.891957597332556,2.966248006752507,2.9903572973903336,2.9959200026616806,0.0,-6.174774432046525
v_Intercept_subj.121,3000.0,2.8999865756410763,0.06383828342404278,2.5863493825325596,2.748263929387844,2.9114381306882815,2.983512585765902,2.994652165689806,0.0,0.4741695337310155
v_Intercept_subj.122,3000.0,2.9489362072860463,0.03250175872240604,2.7811717524203754,2.8672882416858525,2.9571179005752466,2.9884338281243874,2.995721856727522,0.0,-3.729633530375924
v_Intercept_subj.124,3000.0,2.942564011638901,0.04013671404123398,2.669788993220078,2.8332437738894227,2.9537508808149444,2.9889563973570774,2.996411831748181,0.0,-7.5884076992786555
v_Intercept_subj.125,3000.0,2.9607862017877493,0.024017701840718587,2.7839067868889926,2.8985482989883753,2.9664768621871156,2.9901499486575855,2.996319682269374,0.0,-2.813728914744329
v_Intercept_subj.132,3000.0,2.9375365518955143,0.0428021070244027,2.700706756237691,2.827049665958667,2.948545837709598,2.987421562646733,2.996386510574725,0.0,-3.1672187655401536
v_Intercept_subj.134,3000.0,2.9576157302662716,0.027094451595283044,2.7851662422425876,2.8847078363717156,2.9646012194340448,2.989718461123397,2.9953044936567332,0.0,-4.273791367187579
v_Intercept_subj.135,3000.0,2.937346962029006,0.04362569925352649,2.714920285213621,2.825440731904678,2.9498028719656437,2.9881140377220246,2.9957840414026338,0.0,-2.4103642668181444
v_Intercept_subj.136,3000.0,2.950179414408799,0.0348835482028198,2.6489987573313734,2.85748590286452,2.9594573911675246,2.9897071074063755,2.995982314933168,0.0,-4.915037622634025
v_Intercept_subj.137,3000.0,2.972272782827666,0.014291623648608564,2.842916187245686,2.9374805110422266,2.9750328636198202,2.991832825868083,2.9958655760010067,0.0,-8.53926396535774
v_Intercept_subj.138,3000.0,2.9413004199161157,0.04016510394160528,2.6718512658446625,2.834614858250863,2.952263486175552,2.987715438787659,2.9965438835355673,0.0,0.1351792170146902
v_Intercept_subj.139,3000.0,2.9564451260074747,0.0285743239320727,2.785242875133186,2.876828425115417,2.9640486808012994,2.989437323679302,2.9949439703745653,0.0,-4.172700036632757
v_Intercept_subj.140,3000.0,2.965011164827767,0.020081040941595546,2.8349231104153207,2.9125933840221054,2.9697104244067702,2.990777493242059,2.9962287621991655,0.0,-4.806965163481172
v_Intercept_subj.253,3000.0,2.856077472037411,0.08518563374327953,2.5072477664240105,2.6639985754914077,2.8688532217309017,2.9773983225087486,2.9942017392138163,0.0,-1.3807523795216796
v_Intercept_subj.254,3000.0,2.941487064674939,0.03567883497681562,2.742288047118459,2.851705572852335,2.949763537185561,2.986073473876881,2.997339611499368,0.0,-0.9713116083668792
v_Intercept_subj.255,3000.0,2.3173350515291125,0.10238985929730897,2.0046224010551024,2.1166066107368366,2.3157445814132265,2.5285839231970693,2.712824103983401,0.0,-3.8161603726054567
v_Intercept_subj.256,3000.0,2.905402703286206,0.06318623617619006,2.6139303548647352,2.7547443917499104,2.9211223690529344,2.983501456738721,2.9943920892431573,0.0,-7.248571912984564
v_Intercept_subj.257,3000.0,2.753037222329016,0.11655352087568761,2.3912830366060507,2.5210141127852346,2.7600375992502277,2.9565479465244673,2.990207290916801,0.0,-5.805681339489179
v_Intercept_subj.258,3000.0,2.664304784227474,0.11149257391374338,2.3197826443178795,2.4514028712599307,2.66314362101166,2.8917563762195044,2.9801356052102155,0.0,3.2404045192551765
v_Intercept_subj.259,3000.0,2.9662470959296874,0.016628310793069034,2.875062894094517,2.9275561010815254,2.9694029228598895,2.989994362548036,2.997231954356284,0.0,-3.9062133685044302
v_Intercept_subj.260,3000.0,2.941028129263214,0.03678952594115403,2.7487469240572735,2.847151240338933,2.9504256548482113,2.986429380203059,2.99401581050327,0.0,-3.3422164435285904
v_Intercept_subj.262,3000.0,2.8944309050715504,0.0657278026081617,2.6100590687411835,2.7413871378429424,2.9074781882532283,2.982899527306544,2.9943411519331162,0.0,-4.255709385022997
v_Intercept_subj.263,3000.0,2.9550330157789624,0.02572861093093044,2.8035367745786637,2.890538202426532,2.960179520932165,2.9881829257563663,2.9978323475166624,0.0,-3.835237784146032
v_Intercept_subj.264,3000.0,2.8984049930136675,0.06661591659125825,2.56983799051267,2.7386723693447563,2.9143516999284946,2.9823436152472795,2.9955003528345463,0.0,0.33464951096960177
v_Intercept_subj.265,3000.0,2.9241860036424416,0.050525152977414195,2.6540575638910067,2.798249492731437,2.937522550421099,2.984757484319147,2.994820440259558,0.0,-3.8460981888964643
v_Intercept_subj.266,3000.0,2.950601795252129,0.02975915174646342,2.79162775043708,2.870057420934391,2.957557777095488,2.988625100102028,2.995126922583558,0.0,-4.239702820482955
v_Intercept_subj.267,3000.0,2.8465829179974063,0.0911393325411108,2.3672535638059595,2.642712687948421,2.86251540600054,2.974487042746982,2.9922901517365994,0.0,-7.442361602742169
v_Intercept_subj.268,3000.0,2.450610777667102,0.11413875999134122,1.9707803377897752,2.2297569014461605,2.452739926434819,2.6776646915782916,2.848759967296246,0.0,4.924878051178093
v_Intercept_subj.269,3000.0,2.8424722376276645,0.09535273604929922,2.4044602225497886,2.6288718268155455,2.8594130001458025,2.9748624000566037,2.9921601467903716,0.0,1.7631010320016536
v_Intercept_subj.270,3000.0,2.8967010447560186,0.06896444370488206,2.486453617141634,2.726153196342733,2.9130020617542156,2.9825675252535198,2.995943786503287,0.0,-8.909948196588646
v_Intercept_subj.271,3000.0,2.873387834748606,0.07793356921777883,2.5811617217595346,2.691593396136527,2.890282454613094,2.9795012740120166,2.9941298872050863,0.0,-3.4144118445745786
v_Intercept_subj.272,3000.0,2.429457323993823,0.12565778452149254,2.0294830067756964,2.1877220635539287,2.4276980929677094,2.677591097207382,2.8433366754447427,0.0,5.085228922396737
v_Intercept_subj.273,3000.0,2.8672904500927388,0.08371482381431798,2.3936093373790106,2.662618185892393,2.8814354159413753,2.978832336128161,2.9940599223714823,0.0,4.498968386033127
v_Intercept_subj.274,3000.0,2.8174852839389355,0.09560495131160847,2.4101505871738844,2.6094175713849066,2.826380410153,2.9684438014269685,2.9882136378468225,0.0,-2.1580843912624625
v_Intercept_subj.275,3000.0,2.9414737507557467,0.038632621160364096,2.7087189538083707,2.840408367310788,2.950824112356896,2.988332152078675,2.9955021963172395,0.0,0.04949057095033906
v_Intercept_subj.276,3000.0,2.719549714737694,0.1205378009354548,2.3013905304449427,2.47003216957311,2.723308598417055,2.93566246473335,2.9869353372464746,0.0,1.5181248263318423
v_Intercept_subj.278,3000.0,2.9530996139734023,0.028883219160031823,2.7164694670624474,2.8791539541348508,2.959499397430939,2.988096638135219,2.993667582846621,0.0,-1.7400567796144824
v_Intercept_subj.281,3000.0,2.9222286120060743,0.05252069740462179,2.600687555914979,2.7864578191559457,2.934747469012552,2.985177162891029,2.9930620049533667,0.0,-0.5166019654215828
v_Intercept_subj.282,3000.0,2.822592543770795,0.1021017769147582,2.332554701040031,2.5861349000024987,2.836762547463846,2.9694864471989373,2.990980206946943,0.0,-6.242827047962329
v_Intercept_subj.283,3000.0,2.8799246488145522,0.07697268210538492,2.4842638694859014,2.698038974962304,2.89603895663495,2.9793184203479735,2.993281030559737,0.0,1.3466960575865852
v_Intercept_subj.284,3000.0,2.7587289709701013,0.1118459888699532,2.328625855135256,2.515395473812472,2.7649193757667696,2.94871328762917,2.985562943740722,0.0,1.6618032285568962
v_Intercept_subj.285,3000.0,2.9015342262189807,0.06407668911505014,2.619851900996836,2.746866402788287,2.9152869658708878,2.9838259463592123,2.9968934287562226,0.0,-1.5230997282725707
v_Intercept_subj.286,3000.0,2.936530248739331,0.04140617968791387,2.6600312341128616,2.8271104765899433,2.9467608250257937,2.9865111602903434,2.9952283712357426,0.0,-2.394306511639244
v_Intercept_subj.287,3000.0,2.7218803936422544,0.11378070879158972,2.3235074994035805,2.4878967982261506,2.723772012944424,2.931444167501606,2.9922812370404546,0.0,-2.479807143248187
v_Intercept_subj.288,3000.0,2.7177985069097508,0.11676407166549159,2.314861548561374,2.489101593049879,2.7215010556495756,2.931351095824186,2.9837409013772405,0.0,-0.11373290010292535
v_Intercept_subj.289,3000.0,2.8161841264369607,0.10011943261409734,2.448739067140175,2.594702726737716,2.827114368639659,2.966162587663783,2.993057198849994,0.0,1.7589375821985396
