,count,mean,std,min,2.5%,50%,97.5%,max,P,Geweke
v_Intercept_subj.290,3000.0,2.940293032683369,0.039818906228673435,2.6584367626791257,2.8384707605775215,2.950632479954785,2.988172687787923,2.9942775106407473,0.0,-0.2786839234408767
v_Intercept_subj.291,3000.0,2.956536918785339,0.023963822512275173,2.805079993330171,2.8980301482945023,2.9606665148230658,2.9879829408486027,2.996319168153153,0.0,-2.7795897508813407
v_Intercept_subj.292,3000.0,2.913269920112413,0.05444552812517215,2.667329546415801,2.781931929747037,2.925939559671479,2.982258849743709,2.9985384438727185,0.0,-1.944659756221825
v_Intercept_subj.293,3000.0,2.91838510082486,0.05162389095377998,2.6433469229265563,2.7875894529163183,2.9290440383229113,2.9843982683071673,2.9950700727978266,0.0,0.9840558209355037
v_progress_c,3000.0,-0.028201294892572806,0.010000012825087426,-0.06523648589422926,-0.047710601955785324,-0.028136799717579868,-0.008704779205633244,0.0063608999904800345,0.002666666666666706,1.5695775512953036
v_progress_c2,3000.0,0.10788539717386332,0.01598960783634511,0.054922587144326546,0.07992658344445859,0.10577293099215168,0.14167140354343546,0.15388010522514128,0.0,-3.4517010894447067
v_showprog_c,3000.0,-0.020177755928892024,0.009818968191185051,-0.05205283477093406,-0.03962610044982496,-0.020082035170161144,-0.001068764830609515,0.013169580861140711,0.021333333333333315,0.17641953400988813
v_showprog_c:progress_c,3000.0,-0.0042004667373984105,0.005025490426214945,-0.024628976978721698,-0.014308580555121988,-0.004137396029229308,0.005427149926018121,0.013452220356603713,0.19799999999999995,-0.8809710463168909
v_showprog_c:progress_c2,3000.0,0.18078352550339408,0.02861188040079151,0.08694058158798582,0.13410497498498236,0.17790414768103027,0.24810328037831403,0.295363967984412,0.0,-1.703869912245147
z,3000.0,0.32875910245486534,0.012547062802088014,0.2701583539847284,0.30463290714350555,0.328639558167538,0.35403981690919006,0.36825236828168717,0.0,-1.118895278778747
z_std,3000.0,0.5971436581924323,0.05727955838833211,0.44608588604788596,0.49671035826921955,0.5935616926858122,0.7217947247186964,0.867649737356086,0.0,-0.7272742300546965
z_subj.101,3000.0,0.16764471491337293,0.005376006187695734,0.14877907632845644,0.15704304923427864,0.16765011905803306,0.1786016673939804,0.18845484095684073,0.0,0.720468622509346
z_subj.103,3000.0,0.36119893183994906,0.010630115754757747,0.32747131184541184,0.3407931053383178,0.3609381191606372,0.38279579138589565,0.3986245327661332,0.0,-2.8519878627373245
z_subj.104,3000.0,0.17006108668338202,0.006547114273177642,0.14989521453554508,0.15802234467945264,0.16992630695256716,0.18314486131157492,0.19467682304340597,0.0,1.712230125061452
z_subj.105,3000.0,0.3618376478073783,0.011026365294596318,0.3197073140022926,0.34057023777256773,0.36196020390119943,0.38330278406624957,0.40214884728047917,0.0,-0.9428488720019681
z_subj.107,3000.0,0.4557642535692909,0.014512794499465223,0.40577991290762294,0.4260970546834987,0.45582697230591585,0.4842796734900953,0.5097626813726612,0.0,0.1817409929975924
z_subj.108,3000.0,0.16001720532719693,0.004627495150750927,0.14556913375775818,0.1511649969341062,0.15990522919426808,0.169414722627392,0.1769306916104094,0.0,-0.6439053377156402
z_subj.110,3000.0,0.15298401045001245,0.005679270655863723,0.13736361513129622,0.1427331191988136,0.1527208300723832,0.16502092156784717,0.17570430801154902,0.0,5.571105925081127
z_subj.112,3000.0,0.35145763291302756,0.01228833734707798,0.2843037498244469,0.3260963464358412,0.351597823519744,0.37426911019806636,0.3881840146421681,0.0,-0.483918677477198
z_subj.117,3000.0,0.17494390007253355,0.005020118118966509,0.15666456158275202,0.1651673541212043,0.17494030574006825,0.18482539540222276,0.19141984437559018,0.0,6.26903610041068
z_subj.118,3000.0,0.22877963250178993,0.010098343103464974,0.2004674256343412,0.2110407516644478,0.22811280046580817,0.25096496179718825,0.2645762548546091,0.0,-2.8806156736919877
z_subj.120,3000.0,0.2947416134645205,0.019889284793021947,0.22250251275893274,0.25032214770939276,0.2978608938561327,0.32559991851271125,0.3388414838160844,0.0,12.697021835353176
z_subj.121,3000.0,0.3517708410589924,0.01062683633204025,0.31974712839206715,0.33121190353559316,0.3513134862376075,0.3730236573118593,0.3899786434971444,0.0,2.004568190551417
z_subj.122,3000.0,0.3723863917104792,0.009828233103073037,0.33985220681638595,0.35356179120655173,0.37205977555050807,0.3918195655292717,0.407990791699984,0.0,0.6924525143133028
z_subj.124,3000.0,0.4110166236681445,0.012955480831630985,0.3777094332447879,0.3875133165946081,0.41045036724967854,0.4380616088202651,0.46030140676289455,0.0,9.767561014059988
z_subj.125,3000.0,0.5135522034801591,0.01294489368976981,0.46961661922249676,0.4881545402483819,0.5138020427876989,0.5395677444295496,0.5554114522676741,0.0,-1.5597079056146956
z_subj.132,3000.0,0.5182959591062025,0.01682892638432707,0.4677649266327879,0.4879071456372376,0.5179482383464453,0.55434065514984,0.5736236310379957,0.0,-2.1992396765818722
z_subj.134,3000.0,0.31478606169272505,0.010509065930607098,0.27124367843044317,0.2921527727554823,0.3155429800765708,0.3335201049562076,0.3460258487820746,0.0,5.770472341709526
z_subj.135,3000.0,0.3488964676996642,0.012313562329929115,0.2904366617595464,0.3237882146685891,0.34894181819659137,0.3723081476034009,0.3837631303118998,0.0,3.8230716358834966
z_subj.136,3000.0,0.4196062295828957,0.012024685713668982,0.38472177036175104,0.3969769115124416,0.41963537267864426,0.4424816774663688,0.461998286851797,0.0,0.6642874553395054
z_subj.137,3000.0,0.2072467705599539,0.006931298624064768,0.18326745194615057,0.19441699459309864,0.2070735256151304,0.22136502857804224,0.23373778977556045,0.0,0.1398562215697479
z_subj.138,3000.0,0.4610209892613349,0.012700295048564998,0.4128889316445107,0.43673740145844087,0.46034933149483104,0.485964907549575,0.5142880641074579,0.0,-2.410382580996721
z_subj.139,3000.0,0.3500194490573803,0.00992783498016504,0.32378223109522664,0.33141123610709516,0.3497631396076657,0.3703652270212638,0.3997853074407507,0.0,-6.59815422042841
z_subj.140,3000.0,0.41580797036233963,0.012454532268791327,0.37470442937350756,0.39122314872081404,0.415650784515524,0.43992582529783036,0.45689686000106156,0.0,-3.2137172563688314
z_subj.253,3000.0,0.3114047521567308,0.010969757853654966,0.27995911855584044,0.2929170974321172,0.31037005028790426,0.33500684914780876,0.3567248090947214,0.0,0.5265191690326817
z_subj.254,3000.0,0.38907978862050413,0.010265807922790672,0.3565045220388917,0.3689084397587701,0.3888813038516561,0.4099665858992042,0.42442183071294337,0.0,-3.478785233569622
z_subj.255,3000.0,0.3575506478820846,0.012742572080667789,0.30541788813990706,0.33122798059113406,0.3578174924975247,0.38151248203368354,0.40159031010621926,0.0,5.117138422545267
z_subj.256,3000.0,0.3814954780908084,0.01070814772366436,0.3486253229214372,0.3618500080726012,0.38075934547366397,0.4034945002200024,0.41952584853465413,0.0,7.228674511563943
z_subj.257,3000.0,0.349072411221077,0.014463309789173538,0.3063010387375132,0.32252209976163715,0.34869711072912857,0.37767182421584355,0.39629431333257803,0.0,2.4292120043808585
z_subj.258,3000.0,0.3678114805205831,0.013503682221098021,0.32404899227130624,0.3421853386556964,0.3678107378073258,0.39336101028335946,0.4124405834766769,0.0,-1.662332254641198
z_subj.259,3000.0,0.22269155470535199,0.007859553486594105,0.19626037530418888,0.20805175766471004,0.22271436035632103,0.23796772557203721,0.24750942056513575,0.0,1.2605997446237438
z_subj.260,3000.0,0.28561837638210374,0.007355116353216369,0.2597973554374404,0.2712848118484161,0.2857786788646159,0.300010172019621,0.31100178457680394,0.0,0.24378907734592264
z_subj.262,3000.0,0.3700501039681011,0.010283564494159044,0.33932152710457253,0.3512773825012824,0.36992523982669956,0.3909354297952214,0.4123866868950393,0.0,7.144763397652817
z_subj.263,3000.0,0.4228996353970384,0.010914792934347967,0.376772595996442,0.4022202577053011,0.42287074517841183,0.44405177116526623,0.4642012678047378,0.0,0.21601556171849495
z_subj.264,3000.0,0.34549898809416496,0.010465558741176167,0.3146721444374946,0.3261156715306603,0.3449929293198918,0.36702441286702087,0.38623200909783717,0.0,2.6307146288526355
z_subj.265,3000.0,0.40647589971056225,0.012915269228979672,0.36611435374595247,0.3815986962808458,0.4063191357897804,0.43178564874354075,0.45177555346780096,0.0,3.348370949543643
z_subj.266,3000.0,0.24442845281770853,0.007198336218948489,0.22131259785487573,0.23057274203258127,0.24415944946528595,0.25930533865545524,0.2655218700048648,0.0,-1.7391490319141099
z_subj.267,3000.0,0.3834009195232172,0.012795853073602472,0.34239353162318803,0.36024963942490046,0.38237136702162006,0.40929014509548123,0.4287155728206289,0.0,10.147068360214362
z_subj.268,3000.0,0.34546574164299765,0.015056664386329851,0.29075169097050346,0.3156546029109973,0.3453235785448224,0.3752624815614687,0.40316016759763107,0.0,-3.8351088378031255
z_subj.269,3000.0,0.3606599051651461,0.01352378060336566,0.32174907423129384,0.3347815137628616,0.3602359681026332,0.389028595909859,0.4156478534524789,0.0,-5.004471038430326
z_subj.270,3000.0,0.34269063452331366,0.010779652632154177,0.3066646409344166,0.32207731294595576,0.3425207060293515,0.3644582194003766,0.38365906151851914,0.0,2.958875993399296
z_subj.271,3000.0,0.31525356525892745,0.011084294906911762,0.2860111570949819,0.29505842616190525,0.3147329476244708,0.337665289677678,0.3521492904365008,0.0,4.2046279429018565
z_subj.272,3000.0,0.38167654157810554,0.01533446075168679,0.32921801052609734,0.35199829920896675,0.38183231566947734,0.41226040714479706,0.43522388527247513,0.0,-0.7611094535675823
z_subj.273,3000.0,0.349565570615596,0.012227116346905858,0.3164763197526253,0.32725176914192555,0.34866444778607975,0.37663001384464206,0.4073716874869783,0.0,-2.2151178637344344
z_subj.274,3000.0,0.28851754852332284,0.012563432596208034,0.2518889307138099,0.26610691281868254,0.28771404280344304,0.31538939848564485,0.3352258065182815,0.0,-0.705139692152202
z_subj.275,3000.0,0.3734490591504886,0.012124429147688985,0.3353741198811788,0.3482286930148299,0.3735006599945813,0.3969023493962678,0.4102999777656632,0.0,-3.69335175848106
z_subj.276,3000.0,0.3316830599036252,0.012997621196490752,0.2949863214874764,0.3072335924848346,0.331247128994501,0.3596983282910205,0.3800898720483208,0.0,-1.323307659528593
z_subj.278,3000.0,0.32307234064463597,0.011703624982591266,0.28978300379756733,0.3031118746896276,0.32210470466808183,0.34746573786521756,0.3800138586467423,0.0,7.293548271592494
z_subj.281,3000.0,0.3863553981248142,0.011937933027410011,0.350403919036296,0.36499105901430645,0.38550498890475066,0.41231834858667477,0.43970489910071453,0.0,-1.8534765856705002
z_subj.282,3000.0,0.2565563843390913,0.009610538227656415,0.22049580997648716,0.23987820407648325,0.2558258186056903,0.2761412441248089,0.293061520535015,0.0,-0.5042398562337025
z_subj.283,3000.0,0.35125803571256553,0.01022570836858993,0.3240399940298802,0.3327239021353218,0.35058490739205084,0.3728841918989784,0.393026030312134,0.0,-1.680477546429513
z_subj.284,3000.0,0.34972274344984794,0.015043067547457347,0.3039508435319192,0.32155472438553423,0.3486824651321288,0.3802997673005349,0.4061648248147718,0.0,-5.75934474973212
z_subj.285,3000.0,0.37037422679958687,0.012399861620465429,0.33210889868166477,0.3468630529283464,0.37047518253154965,0.3941823887386567,0.42264790298982025,0.0,3.2907910940964906
z_subj.286,3000.0,0.4014022958390642,0.011749136481203678,0.3607238665667274,0.3789523126489907,0.4013411296525021,0.4245831293533158,0.4506207133124145,0.0,0.897305920914399
z_subj.287,3000.0,0.35257577268165624,0.013984654735225732,0.3118440875670668,0.32713033967837474,0.3522676329536429,0.38123881808752774,0.39790755994474003,0.0,1.0068011935107868
z_subj.288,3000.0,0.33095341422248065,0.016081701760012307,0.26953348402208155,0.3002165878022275,0.3308849685133556,0.36190993274203725,0.37886390588506624,0.0,1.1020607689526607
z_subj.289,3000.0,0.3199308946838869,0.013640372759566978,0.28112506061662196,0.29515379510464385,0.3190980131701716,0.34865692067465043,0.36764308033296644,0.0,-7.609066792130963
z_subj.290,3000.0,0.3940074820905407,0.010837303205137686,0.3626173396516559,0.3746976684127789,0.3935726793199272,0.4163264971600701,0.4466135199465495,0.0,0.4271550301604494
z_subj.291,3000.0,0.40781865572175724,0.010205997521926195,0.36995894851510924,0.38755428608095377,0.40808249070563163,0.4275702898388111,0.439110048084299,0.0,-1.9934851510496607
z_subj.292,3000.0,0.3260287213467165,0.008853742360849397,0.30003481749934974,0.3103895821365904,0.3254845887448166,0.344547304960654,0.3592145339832308,0.0,3.8623859661381674
z_subj.293,3000.0,0.3522877045479648,0.009075078227681322,0.31898756747625534,0.33558074909022434,0.35173548513759667,0.37234182745738126,0.38477756174422095,0.0,-1.7197971673120034
z_subj_trans.101,3000.0,-2.385146865562372,0.0872507451573351,-2.734398324016513,-2.566831873590756,-2.3819092647400684,-2.21679854512917,-2.0849467356030678,0.0,0.5954003461368806
z_subj_trans.103,3000.0,-0.7246965536647167,0.06043768415161153,-0.9230387158255082,-0.842581447704157,-0.7255470832861954,-0.6037127324863586,-0.5181682149674138,0.0,-2.843899492386446
z_subj_trans.104,3000.0,-2.3479301576173004,0.1027080387766716,-2.7102878136564894,-2.5484909515887804,-2.345703549942082,-2.154289379440025,-2.0081868753983123,0.0,1.5085935750394337
z_subj_trans.105,3000.0,-0.7211158053953025,0.06272784435059404,-0.9712363375895439,-0.8439058893306807,-0.7197399292801285,-0.6009408142120981,-0.49938137448352354,0.0,-0.9866877851823459
z_subj_trans.107,3000.0,-0.22238862730171274,0.0735943158799451,-0.4801153340910332,-0.3738074933807529,-0.22176960874039076,-0.07864213911628035,0.04882310283577182,0.0013333333333332975,0.17744070167145312
z_subj_trans.108,3000.0,-2.5149530262622846,0.08351269200240577,-2.806733049388731,-2.6834630250151266,-2.5140144466146546,-2.3537469762413235,-2.240600172233899,0.0,-0.7284118662229598
z_subj_trans.110,3000.0,-2.6517783918688096,0.114481814988735,-3.016083984453079,-2.874741497074478,-2.6514282040001262,-2.4251329559468324,-2.25836465552853,0.0,5.523909043220078
z_subj_trans.112,3000.0,-0.7809496799668271,0.07170584875116975,-1.2061685307790364,-0.9315003123035712,-0.7791770422705957,-0.6506796875795239,-0.574365941009958,0.0,-0.4792875182729038
z_subj_trans.117,3000.0,-2.2717420888698636,0.07425589529156536,-2.573998408581042,-2.422684148497423,-2.269562115221564,-2.1319317461386964,-2.0478006163926548,0.0,6.248896015410043
z_subj_trans.118,3000.0,-1.6539219595706094,0.09290471215147862,-1.9405788091737455,-1.8252848577931484,-1.65717933993342,-1.4584389347157551,-1.3509180733825006,0.0,-2.8616002752449647
z_subj_trans.120,3000.0,-1.1389927607360222,0.1395181549952235,-1.7102743017854793,-1.4636959870990116,-1.1129242646773787,-0.9345630021781267,-0.8542033413987036,0.0,12.343619507352052
z_subj_trans.121,3000.0,-0.7788747187718263,0.06157244023368938,-0.9709865251902947,-0.9001733313339353,-0.7808261562828622,-0.6575972087485424,-0.5646453231819757,0.0,1.9980705896512658
z_subj_trans.122,3000.0,-0.6616197028012905,0.0547300204939681,-0.8481777365841667,-0.7678136917385278,-0.6629612609169189,-0.554700885852165,-0.4684275469254344,0.0,0.6950863336878726
z_subj_trans.124,3000.0,-0.45299095503015896,0.0680820346544371,-0.6316487113804273,-0.5780055493536429,-0.4554618108582139,-0.3122033763705875,-0.1991485546444135,0.0,9.79769369704428
z_subj_trans.125,3000.0,0.06785799635161326,0.06486523506024626,-0.15221009048144046,-0.05924462137160145,0.06903762143141695,0.19848782394037998,0.27885021099341495,0.14966666666666667,-1.562716909584342
z_subj_trans.132,3000.0,0.09171981705682422,0.08451153260871244,-0.16152564382638734,-0.060482703040882525,0.08980149210202518,0.27339352144896945,0.37236175748684097,0.14066666666666666,-2.2147791356370714
z_subj_trans.134,3000.0,-1.003389737065993,0.06741294915378737,-1.3006562133633783,-1.1516328366941566,-0.9975229119773171,-0.8861734152050168,-0.8116814204452198,0.0,5.792938881634485
z_subj_trans.135,3000.0,-0.7958782269952704,0.07229769398110406,-1.16342320680247,-0.9457751417190081,-0.7946211894248013,-0.661578182351201,-0.5984258679816317,0.0,3.8965951054234593
z_subj_trans.136,3000.0,-0.4079115914421604,0.06271277438697656,-0.5931945474180266,-0.5269816738857432,-0.40736457060929915,-0.2895987733483243,-0.1905833423050908,0.0,0.6641606483770945
z_subj_trans.137,3000.0,-1.867581673956227,0.07472644648900105,-2.1526450158681003,-2.011303337088262,-1.8674081426883744,-1.7212806165821253,-1.6058022118919006,0.0,0.15589891651359772
z_subj_trans.138,3000.0,-0.19571227306102296,0.06415430448405153,-0.44264388692812634,-0.3189906596205323,-0.19890655029950335,-0.0702042826921729,0.0714707280985816,0.004666666666666708,-2.399604967214912
z_subj_trans.139,3000.0,-0.7889643135097559,0.0576489292143849,-0.9458122638918607,-0.8989610673787422,-0.7898358136048655,-0.672413923896925,-0.5119708147831188,0.0,-6.607642581555362
z_subj_trans.140,3000.0,-0.42779542499857803,0.0652402558810121,-0.6482653784665362,-0.5579197100869836,-0.42816967595015754,-0.3026602930299286,-0.21635573213665144,0.0,-3.235620135721125
z_subj_trans.253,3000.0,-1.0251189003389753,0.0701432938662715,-1.237055707717962,-1.1464048099885293,-1.0306270120748129,-0.8771989509373399,-0.7496112593365873,0.0,0.4613383255761404
z_subj_trans.254,3000.0,-0.569939209143999,0.05563400902780197,-0.7508750920712233,-0.6805634872184825,-0.5705859549154915,-0.4580090765743614,-0.38248664670859545,0.0,-3.4835853542894717
z_subj_trans.255,3000.0,-0.745838538622162,0.07329352234934777,-1.062812442794869,-0.9000755321974284,-0.7433507333269291,-0.6107391664218655,-0.5023529019635703,0.0,5.112003578212158
z_subj_trans.256,3000.0,-0.6113388862788097,0.05863943642846558,-0.7964675367566078,-0.7203654651816015,-0.6148695839807292,-0.4922310722845399,-0.4079352582590449,0.0,7.250101244123172
z_subj_trans.257,3000.0,-0.7951979525733252,0.08434285149187269,-1.0570359365281121,-0.9536437522630867,-0.7960486331911534,-0.6318561516911151,-0.5306388803455705,0.0,2.5031766761615692
z_subj_trans.258,3000.0,-0.6876678230099135,0.07594305053356855,-0.9441578576146539,-0.8343234638331566,-0.6867186532856593,-0.5463947306467818,-0.4449978448346994,0.0,-1.6157080921313942
z_subj_trans.259,3000.0,-1.710444795484285,0.07586577301845654,-1.9893516737352417,-1.8569008468651207,-1.7082337233266514,-1.5682945228506213,-1.4869046594663133,0.0,1.3063090024684096
z_subj_trans.260,3000.0,-1.1976380928013237,0.051658681767728,-1.3878782743726088,-1.3003506158512164,-1.1957992544287275,-1.0985444816072274,-1.0265565626549527,0.0,0.20540047326632543
z_subj_trans.262,3000.0,-0.6747088955303118,0.05744739197574406,-0.8513396596092702,-0.7810356265343927,-0.674873022403254,-0.5594735140896434,-0.44528089908235274,0.0,7.15339318993505
z_subj_trans.263,3000.0,-0.3906949078008451,0.05672029692754613,-0.6368199605145914,-0.4990016129763335,-0.3905353552498525,-0.2815871261945794,-0.17947386500796358,0.0,0.18608904866928933
z_subj_trans.264,3000.0,-0.8155002609631371,0.06138388100249803,-1.0030601724281096,-0.9313811759284524,-0.8177515034248031,-0.6911355324979843,-0.5849690814049129,0.0,2.6556295858070804
z_subj_trans.265,3000.0,-0.4769775542271296,0.06836422023144459,-0.696255552734899,-0.6102666656323084,-0.4772617986616351,-0.3444370825112115,-0.2423007636511998,0.0,3.332899230221018
z_subj_trans.266,3000.0,-1.513906252586105,0.06088519991347773,-1.7217899742309524,-1.6344920317895,-1.5149977212799675,-1.3917302665113367,-1.3436994873363999,0.0,-1.8765402645308533
z_subj_trans.267,3000.0,-0.6011109463202678,0.06986020903899041,-0.8330908906515667,-0.7294654157360528,-0.6060349515315012,-0.46157321475910557,-0.36026893456623377,0.0,10.1073474580704
z_subj_trans.268,3000.0,-0.81649494661125,0.08880027479292396,-1.1612533820289848,-0.996814175690464,-0.8158068514213928,-0.6451730524230385,-0.4940064335695217,0.0,-3.9618524787562563
z_subj_trans.269,3000.0,-0.7281527254327987,0.0768638165330233,-0.9584614557434812,-0.8785570047921553,-0.7295432770430538,-0.5697879970746109,-0.4281850132867747,0.0,-4.978278474844823
z_subj_trans.270,3000.0,-0.8321306704980355,0.06375800974493685,-1.0546623813749245,-0.9564145228732659,-0.8323382696880363,-0.7055956304144874,-0.5989942513966519,0.0,2.898644955230836
z_subj_trans.271,3000.0,-1.0005003397294332,0.07031555204766501,-1.194170100521746,-1.13183274621099,-1.0026730908596533,-0.8612339057941071,-0.7759814875633521,0.0,4.22201179339577
z_subj_trans.272,3000.0,-0.6108893733245682,0.08421856743698505,-0.9123337702656225,-0.7768560573530133,-0.6089866368194055,-0.4459441647417777,-0.3267571930886823,0.0,-0.7686919711249459
z_subj_trans.273,3000.0,-0.7919241774167297,0.07092913021580052,-0.9916038701433945,-0.924387714831783,-0.7962392236062406,-0.6376077238940437,-0.47169723600326285,0.0,-2.1796546962230545
z_subj_trans.274,3000.0,-1.178686671989442,0.08690128602694495,-1.450912550130914,-1.3392486750026362,-1.1822796684543389,-0.9984984414677646,-0.8758800621107639,0.0,-0.6965335932612091
z_subj_trans.275,3000.0,-0.6559553833064422,0.06752206880864303,-0.8749871049898676,-0.7987831916602545,-0.6549460436579733,-0.5273809932960962,-0.4562535043122589,0.0,-3.735683171962362
z_subj_trans.276,3000.0,-0.8986117971251225,0.0788494238501827,-1.1323216570015526,-1.0509537819310915,-0.899959057091734,-0.7326069539868214,-0.6185454425063128,0.0,-1.419799464388681
z_subj_trans.278,3000.0,-0.951373760910858,0.07240576326827808,-1.1679332911811664,-1.0779727676653896,-0.9562437889925421,-0.8032433059664479,-0.618963062865246,0.0,7.3275694332225
z_subj_trans.281,3000.0,-0.5848858178456862,0.06475837928669573,-0.7861083199693252,-0.7025873741550179,-0.5889263554088688,-0.4456398242850393,-0.3037905105814288,0.0,-1.8174351980064736
z_subj_trans.282,3000.0,-1.4151771863086116,0.07606290897241648,-1.7297484195587485,-1.551652286366196,-1.4192303216992417,-1.26463779338937,-1.1454185367748222,0.0,-0.6184531619460882
z_subj_trans.283,3000.0,-0.7817934972578123,0.05913302535467678,-0.9442136435115116,-0.8909933487534893,-0.7850564296771921,-0.6583727753471472,-0.5481982147078999,0.0,-1.621727829869702
z_subj_trans.284,3000.0,-0.791498369513687,0.08743548034939318,-1.0724441392306006,-0.9596743234865472,-0.7961340893066988,-0.6173925420753907,-0.47807820792027994,0.0,-5.7055049477620585
z_subj_trans.285,3000.0,-0.6731417352621927,0.06934145969216145,-0.8947230249027199,-0.8067718743260387,-0.671799687136797,-0.5419762087116841,-0.39169272243222875,0.0,3.3090762795300948
z_subj_trans.286,3000.0,-0.5038355525640462,0.06259007640368869,-0.7267658818897121,-0.6248007232826449,-0.5036792913478428,-0.3816503661089,-0.2481622172958658,0.0,0.9217327427083463
z_subj_trans.287,3000.0,-0.7747100537063961,0.08081053632814998,-1.0211415018476477,-0.9251341856506067,-0.7752962301947355,-0.6122394325545243,-0.5220010094205234,0.0,0.978092179666232
z_subj_trans.288,3000.0,-0.9037910236294344,0.09834382358915711,-1.3134095937379493,-1.0971688907999575,-0.9021629633072237,-0.7200252809209695,-0.6252873544680707,0.0,0.9682614941316252
z_subj_trans.289,3000.0,-0.9714674075293764,0.0853521697134557,-1.2287154804269813,-1.1311862788819698,-0.9750628669374293,-0.7962831462338089,-0.6876598629292336,0.0,-7.713079509413298
z_subj_trans.290,3000.0,-0.5433587278912506,0.058149318652164037,-0.7160124394907988,-0.6483028614404203,-0.5452555818425482,-0.4246351993899515,-0.26853453473450983,0.0,0.49459127671719516
z_subj_trans.291,3000.0,-0.4696734801795025,0.05397851608762358,-0.6746845542764001,-0.5777831180900465,-0.4679434643356002,-0.36618631726757545,-0.3068346181630866,0.0,-1.9925739071930815
z_subj_trans.292,3000.0,-0.9325602553951541,0.054461539282949264,-1.098380185473491,-1.0305010471194769,-0.9352751087365316,-0.8203746830729982,-0.7353666140263387,0.0,3.8533754822965434
z_subj_trans.293,3000.0,-0.7756846906849015,0.05241771813490112,-0.975757196424547,-0.8737435930373202,-0.7783789878837487,-0.6613906777597854,-0.5928903359332799,0.0,-1.7045390250422277
z_trans,3000.0,-0.9164129449313754,0.07706184482780701,-1.3087389347524276,-1.0679605044826905,-0.9158734754556694,-0.7650550356549504,-0.6842407902120597,0.0,-1.0948603672113544
